Date,Price,Volume,% change in vs yesterday,Is ATH,Last 7 days growth,Prediction
45064,27405.62,49198.65143,0.01,0,0.016204395,0
45065,26821.28,28754.13544,-0.02,0,0.000980406,1
45066,26880.26,14434.54718,0,0,0.003921156,1
45067,27102.42,21347.87279,0.01,0,0.006865766,0
45068,26747.78,26458.83828,-0.01,0,-0.01525542,1
45069,26849.28,38700.83858,0,0,-0.006827366,1
45070,27219.61,54393.0657,0.01,0,-0.006787294,0
45071,26329,37435.44895,-0.03,0,-0.018354083,1
45072,26473.8,35061.18713,0.01,0,-0.015121134,1
45073,26705.93,15095.6867,0.01,0,-0.014629321,1
45074,26854.28,43916.00855,0.01,0,0.003981639,1
45075,28065.01,42385.41945,0.05,0,0.045279799,0
45076,27736.39,32686.75371,-0.01,0,0.018985577,0
45077,27694.39,46588.80573,0,0,0.051858787,0
45078,27210.36,39217.8088,-0.02,0,0.027822224,0
45079,26817.93,36380.90269,-0.01,0,0.004193825,1
45080,27242.59,16595.34117,0.02,0,0.014459892,0
45081,27069.22,19258.41049,-0.01,0,-0.035481548,1
45082,27115.2,65805.60305,0,0,-0.022396209,0
45083,25728.2,68392.60438,-0.05,0,-0.070995967,1
45084,27230.07,59619.44364,0.06,0,0.000724356,0
45085,26339.34,31075.51083,-0.03,0,-0.017845896,1
45086,26498.62,27934.7097,0.01,0,-0.027309077,0
45087,26477.8,64944.60108,0,0,-0.021848432,0
45088,25841.22,30014.29595,-0.02,0,-0.046983979,1
45089,25925.54,29900.50893,0,0,0.007670183,0
45090,25905.2,41065.60853,0,0,-0.048654667,1
45091,25934.24,45077.31608,0,0,-0.015380036,0
45092,25128.6,48664.86063,-0.03,0,-0.05170156,1
45093,25598.49,51596.91662,0.02,0,-0.03320933,1
45094,26345.01,27842.2195,0.03,0,0.019495597,1
45095,26516.99,21538.31022,0.01,0,0.022813411,0
45096,26339.98,35872.65974,-0.01,0,0.016783503,1
45097,26844.35,69666.95525,0.02,0,0.035092989,1
45098,28308,108926.4041,0.05,0,0.126525155,1
45099,29993.89,59054.5646,0.06,0,0.17170544,0
45100,29884.92,73931.89635,0,0,0.134367381,1
45101,30688.51,30513.30135,0.03,0,0.157314989,0
45102,30527.44,30223.44801,-0.01,0,0.158977342,0
45103,30462.67,45180.41489,0,0,0.134788885,0
45104,30267.99,42699.64157,-0.01,0,0.069238025,1
45105,30692.44,40463.51937,0.01,0,0.023289743,0
45106,30077.4,36330.62903,-0.02,0,0.006440707,1
45107,30447.31,89419.07618,0.01,0,-0.007859619,1
45108,30471.99,17501.75075,0,0,-0.001816399,1
45109,30585.9,23286.41019,0,0,0.004045279,1
45110,30617.02,43761.64311,0,0,0.011531324,1
45111,31156.2,33206.11943,0.02,0,0.01510991,0
45112,30766.52,33215.67122,-0.01,0,0.022911555,0
45113,30504.8,71319.6261,-0.01,0,0.00188818,0
45114,29895.42,34070.53895,-0.02,0,-0.018921311,1
45115,30344.7,13094.59042,0.02,0,-0.007885987,0
45116,30284.63,15388.50196,0,0,-0.01085638,0
45117,30160.71,41262.87652,0,0,-0.031951586,1
45118,30411.57,28476.83311,0.01,0,-0.011536891,1
45119,30622.1,38108.99669,0.01,0,0.003845296,0
45120,30380,70772.51836,-0.01,0,0.016209172,1
45121,31454.23,60749.48424,0.04,0,0.036564211,0
45122,30312,14118.55329,-0.04,0,0.000903759,0
45123,30289.52,15760.1281,0,0,0.004270788,0
45124,30232,30882.76839,0,0,-0.005904661,0
45125,30138.01,30003.8601,0,0,-0.015808517,0
45126,29859.14,25657.36137,-0.01,0,-0.017144832,1
45127,29909.21,37540.68193,0,0,-0.049119626,0
45128,29800,23881.40865,0,0,-0.016891,1
45129,29901.72,14660.40467,0,0,-0.012803108,0
45130,29793.99,18292.78637,0,0,-0.014488291,1
45131,30083.75,39628.99691,0.01,0,-0.001800384,0
45132,29176.5,21565.7478,-0.03,0,-0.022862011,1
45133,29228.91,33931.63366,0,0,-0.022745502,1
45134,29351.95,22476.47626,0,0,-0.015035235,0
45135,29222.78,23993.61627,0,0,-0.022705717,1
45136,29314.14,10851.36844,0,0,-0.016105597,1
45137,29352.9,15706.97441,0,0,-0.024293846,0
45138,29281.09,22605.48964,0,0,0.003584734,0
45139,29232.26,44719.65162,0,0,0.000114613,1
45140,29705.99,48181.65141,0.02,0,0.01206189,0
45141,29186,26476.91994,-0.02,0,-0.001258607,0
45142,29193.65,23551.95217,0,0,-0.004110303,0
45143,29114,11645.52018,0,0,-0.008138889,0
45144,29072.13,13178.1972,0,0,-0.007136346,1
45145,29088.43,30966.87746,0,0,-0.004920249,1
45146,29211.06,45700.53392,0,0,-0.01666095,1
45147,29770.41,38003.88725,0.02,0,0.020023641,0
45148,29581.99,23463.45373,-0.01,0,0.013302208,0
45149,29455.76,20637.0443,0,0,0.011738682,0
45150,29426.02,8971.48068,0,0,0.012172827,0
45151,29430.18,11101.70947,0,0,0.011748657,0
45152,29303.85,31443.11532,0,0,0.003176537,1
45153,29430.92,27503.87691,0,0,-0.011403605,0
45154,29200.01,32996.69854,-0.01,0,-0.012912586,0
45155,28730.51,100271.5403,-0.02,0,-0.02462167,0
45156,26623.41,69790.65711,-0.07,0,-0.095242578,0
45157,26054,26160.75343,-0.02,0,-0.114718293,1
45158,26100.01,19056.91209,0,0,-0.109331709,1
45159,26190,30267.24233,0,0,-0.110119561,0
45160,26126.92,34247.06688,0,0,-0.105242772,0
45161,26055.99,44023.69978,0,0,-0.093089889,1
45162,26432.71,30205.22116,0.01,0,-0.007162869,0
45163,26180.05,27753.33772,-0.01,0,0.004838029,0
45164,26060,10022.22322,0,0,-0.00153295,0
45165,26017.38,12099.64216,0,0,-0.006591065,1
45166,26101.78,22692.62655,0,0,-0.000962226,1
45167,26120,74251.99488,0,0,0.002456633,1
45168,27716.34,35448.25848,0.06,0,0.048562179,0
45169,27299.99,51032.80401,-0.02,0,0.042778375,0
45170,25940.77,41032.15056,-0.05,0,-0.004575211,0
45171,25805.04,16250.77698,-0.01,0,-0.008161467,1
45172,25869.52,17474.47667,0,0,-0.008898244,1
45173,25971.21,21777.59609,0,0,-0.005696401,0
45174,25826.03,21323.39337,-0.01,0,-0.068202006,0
45175,25792.11,27262.52386,0,0,-0.05523372,0
45176,25759.95,27687.49567,0,0,-0.006970495,1
45177,26255,28999.76471,0.02,0,0.017436904,0
45178,25910.5,10980.62277,-0.01,0,0.001584104,0
45179,25901.6,18738.26914,0,0,-0.002680276,0
45180,25841.6,41682.32,0,0,0.00060288,0
45181,25162.53,56434.38537,-0.03,0,-0.02440979,1
45182,25840.1,31610.82753,0.03,0,0.003111419,1
45183,26222,38333.1725,0.01,0,-0.001256903,1
45184,26522.73,26227.29369,0.01,0,0.023628645,1
45185,26599.99,13960.93351,0,0,0.026963199,0
45186,26559.67,12998.10277,0,0,0.027787366,0
45187,26527.5,43000.43256,0,0,0.054246135,1
45188,26762.5,36190.52187,0.01,0,0.035696456,1
45189,27210.25,34207.21867,0.02,0,0.037687819,0
45190,27125.01,34476.82662,0,0,0.02270807,0
45191,26568.08,18198.2292,-0.02,0,-0.001199625,0
45192,26580.14,9440.7026,0,0,0.000770717,0
45193,26575.97,15706.65771,0,0,0.00182716,0
45194,26248.39,26266.2039,-0.01,0,-0.019210089,1
45195,26304.8,18495.35066,0,0,-0.033276063,0
45196,26221.68,34771.57978,0,0,-0.033302476,1
45197,26373,44517.83491,0.01,0,-0.007342646,1
45198,27021.39,28478.76219,0.02,0,0.01660074,0
45199,26906.96,12804.62307,0,0,0.012454484,1
45200,26962.57,24602.81468,0,0,0.027208526,1
45201,27992.58,57071.14241,0.04,0,0.064162434,0
45202,27494.51,28928.96555,-0.02,0,0.048541131,0
45203,27426.45,29816.142,0,0,0.039944261,1
45204,27778.57,30681.49619,0.01,0,0.028021504,0
45205,27410.39,37983.24277,-0.01,0,0.018710029,1
45206,27931.1,13348.83825,0.02,0,0.035921279,1
45207,27956.67,19693.56921,0,0,-0.00128284,0
45208,27917.06,31534.74639,0,0,0.015368523,0
45209,27590.12,22776.84383,-0.01,0,0.005967597,0
45210,27390.12,37349.44706,-0.01,0,-0.013983801,0
45211,26875.52,23428.64112,-0.02,0,-0.019513403,0
45212,26759.63,24115.76499,0,0,-0.04194142,1
45213,26862,10417.25576,0,0,-0.039155951,0
45214,26852.48,15274.6917,0,0,-0.038133672,1
45215,27154.14,78399.22445,0.01,0,-0.015802033,1
45216,28500.77,38428.44532,0.05,0,0.040549293,0
45217,28395.91,32162.47591,0,0,0.056571557,0
45218,28320,35895.50179,0,0,0.058310597,1
45219,28713.71,59422.0992,0.01,0,0.068934182,1
45220,29669.05,27517.51897,0.03,0,0.104890498,1
45221,29909.8,22852.54563,0.01,0,0.101482131,1
45222,29992.46,93513.64246,0,0,0.052338586,1
45223,33069.99,115265.0242,0.1,0,0.164603987,1
45224,33922.73,54887.02529,0.03,0,0.197836511,1
45225,34496.05,39744.66255,0.02,0,0.201379062,0
45226,34151.66,32330.40106,-0.01,0,0.151087076,0
45227,33892.01,16880.13144,-0.01,0,0.133140643,1
45228,34081.01,20685.52176,0.01,0,0.136319262,1
45229,34525.88,33657.95976,0.01,0,0.044024507,0
45230,34474.74,32737.89822,0,0,0.01627257,1
45231,34639.78,53473.28165,0,0,0.004166564,1
45232,35421.43,48015.57732,0.02,0,0.03718033,0
45233,34941.58,39071.20644,-0.01,0,0.030968066,0
45234,34716.78,18377.55545,-0.01,0,0.01865467,1
45235,35062.06,24528.73376,0.01,0,0.0155298,0
45236,35011.89,22346.47086,0,0,0.015580973,1
45237,35046.09,38688.73692,0,0,0.011729578,1
45238,35399.13,33401.34137,0.01,0,-0.000629562,1
45239,35624.72,82537.88885,0.01,0,0.019550919,1
45240,36701.1,43414.04898,0.03,0,0.057157375,1
45241,37301.63,22984.97235,0.02,0,0.063874456,0
45242,37129.99,17687.18874,0,0,0.060496591,0
45243,37064.13,32798.18252,0,0,0.057582458,0
45244,36462.93,45503.68416,-0.02,0,0.030051586,0
45245,35551.2,53569.13385,-0.03,0,-0.002063736,1
45246,37858.2,47490.39566,0.06,0,0.031527665,0
45247,36163.51,38283.61112,-0.04,0,-0.030511267,1
45248,36613.91,17102.24186,0.01,0,-0.013899277,0
45249,36568.11,21246.34648,0,0,-0.01338275,1
45250,37359.85,36022.70291,0.02,0,0.024598133,1
45251,37448.79,47646.54804,0,0,0.053376257,0
45252,35741.65,45051.30697,-0.05,0,-0.055907307,1
45253,37408.35,23827.92882,0.05,0,0.034422544,0
45254,37294.27,44680.80646,0,0,0.018582009,1
45255,37713.57,11396.14464,0.01,0,0.031324014,1
45256,37780.67,21264.53723,0,0,0.011263964,0
45257,37447.42,30001.07376,-0.01,0,-3.65833E-05,0
45258,37242.7,37544.46667,-0.01,0,0.041997222,1
45259,37818.88,32994.19107,0.02,0,0.010974288,1
45260,37854.65,24740.29147,0,0,0.015025901,0
45261,37723.97,43415.66324,0,0,0.000275763,1
45262,38682.51,26696.92161,0.03,0,0.023870408,1
45263,39450.35,26710.65335,0.02,0,0.053486462,1
45264,39972.26,79272.33059,0.01,0,0.073291142,1
45265,41991.1,67490.74644,0.05,0,0.110321088,1
45266,44073.82,51431.10492,0.05,0,0.164290781,0
45267,43762.69,47103.26845,-0.01,0,0.160076471,0
45268,43273.15,42900.37556,-0.01,0,0.118674822,1
45269,44171,24925.97008,0.02,0,0.119660535,0
45270,43713.59,18956.61758,-0.01,0,0.09359816,1
45271,43789.5,76663.89804,0,0,0.042828123,0
45272,41253.41,42722.69773,-0.06,0,-0.063992865,1
45273,41492.38,45865.99773,0.01,0,-0.051877752,1
45274,42869.03,42047.05709,0.03,0,-0.009338816,1
45275,43022.26,33421.7932,0,0,-0.026006656,0
45276,41940.29,24118.85747,-0.03,0,-0.040566332,1
45277,42278.02,27722.11452,0.01,0,-0.03451695,0
45278,41374.64,46734.0925,-0.02,0,0.002938666,1
45279,42657.8,40927.86444,0.03,0,0.028087567,0
45280,42275.99,48710.2947,-0.01,0,-0.013833763,1
45281,43668.92,34624.29384,0.03,0,0.015030824,1
45282,43861.79,32783.19638,0,0,0.045815134,1
45283,43969.04,16557.1293,0,0,0.039997616,0
45284,43702.15,25144.33496,-0.01,0,0.056254508,0
45285,42991.5,27021.23992,-0.02,0,0.007822719,1
45286,43576.12,41010.04282,0.01,0,0.03075339,0
45287,42508.93,36191.21136,-0.02,0,-0.026563286,1
45288,43428.86,35150.52485,0.02,0,-0.009870322,0
45289,42563.76,42597.18912,-0.02,0,-0.031960671,0
45290,42066.94,22906.57818,-0.01,0,-0.037417152,1
45291,42140.29,23585.91603,0,0,-0.019799495,1
45292,42283.58,27174.29903,0,0,-0.029661659,1
45293,44179.55,65146.40661,0.04,0,0.039300448,1
45294,44946.91,81194.55173,0.02,0,0.034954866,0
45295,42845.23,48038.06334,-0.05,0,0.006612903,1
45296,44151.1,48075.25327,0.03,0,0.049543894,0
45297,44145.12,17835.06144,0,0,0.047575135,0
45298,43968.32,23023.8508,0,0,0.039843835,0
45299,43929.01,72814.57589,0,0,-0.00567095,1
45300,46951.04,69927.66617,0.07,0,0.044588827,0
45301,46110,89911.41203,-0.02,0,0.076199147,1
45302,46654,87470.3296,0.01,0,0.056689414,0
45303,46339.16,86327.93707,-0.01,0,0.049700624,0
45304,42782.74,36118.47464,-0.08,0,-0.026964414,1
45305,42847.99,28228.40894,0,0,-0.02460834,0
45306,41732.35,40269.89303,-0.03,0,-0.111151744,1
45307,42511.1,45045.74589,0.02,0,-0.078050314,1
45308,43137.94,33266.21388,0.01,0,-0.075364599,0
45309,42776.09,43907.51641,-0.01,0,-0.076891122,0
45310,41327.51,48342.74559,-0.03,0,-0.034014418,1
45311,41659.03,15923.99493,0.01,0,-0.027748326,1
45312,41696.05,11730.16301,0,0,-0.000869829,0
45313,41580.32,55426.19911,0,0,-0.021894987,0
45314,39568.02,57956.63351,-0.05,0,-0.082755922,1
45315,39897.59,39293.82861,0.01,0,-0.067292265,1
45316,40084.89,31022.11853,0,0,-0.030067623,0
45317,39961.09,47384.96726,0,0,-0.04075803,1
45318,41823.51,16224.41667,0.05,0,0.003056884,1
45319,42120.63,27294.99838,0.01,0,0.012994368,0
45320,42031.05,31542.74207,0,0,0.062247997,1
45321,43302.71,37619.24546,0.03,0,0.085346508,0
45322,42941.1,39871.13688,-0.01,0,0.071254031,0
45323,42580,35231.04664,-0.01,0,0.065536501,1
45324,43082.95,29672.14418,0.01,0,0.030113207,1
45325,43199.99,12033.40998,0,0,0.025625448,0
45326,43011.1,17066.89404,0,0,0.023317286,0
45327,42582.88,29467.75905,-0.01,0,-0.016623209,1
45328,42708.7,24675.85433,0,0,-0.005412064,1
45329,43098.96,34392.59915,0.01,0,0.012187882,1
45330,44349.6,45439.62231,0.03,0,0.029400262,1
45331,45288.66,73503.481,0.02,0,0.048348854,1
45332,47132.78,24802.35936,0.04,0,0.095828286,1
45333,47751.08,29958.80837,0.01,0,0.121368024,1
45334,48300,59009.96705,0.01,0,0.13091712,1
45335,49917.28,55551.56706,0.03,0,0.158201497,0
45336,49699.6,57046.37401,0,0,0.12063243,1
45337,51795.17,53816.03055,0.04,0,0.143667532,1
45338,51880.01,37772.25318,0,0,0.100720348,1
45339,52124.1,25674.00622,0,0,0.091579499,0
45340,51642.64,21992.10363,-0.01,0,0.069205797,1
45341,52137.68,29534.99432,0.01,0,0.04448159,0
45342,51774.74,49614.47318,-0.01,0,0.041753656,1
45343,52258.82,43079.40049,0.01,0,0.008951607,0
45344,51849.38,35309.44574,-0.01,0,-0.000590401,0
45345,51288.42,30545.79544,-0.01,0,-0.016032507,0
45346,50744.15,16560.4211,-0.01,0,-0.01739822,1
45347,51568.21,18721.63159,0.02,0,-0.010922427,1
45348,51728.85,51256.72199,0,0,-0.00088634,1
45349,54476.48,67194.98562,0.05,0,0.04243609,1
45350,57037.35,118763.4698,0.05,0,0.100058477,1
45351,62432.11,78425.07603,0.09,0,0.217274972,0
45352,61130.99,47737.93473,-0.02,0,0.204690393,1
45353,62387.9,25534.73659,0.02,0,0.209813178,0
45354,61987.28,28994.90903,-0.01,0,0.19831158,1
45355,63113.97,84835.16005,0.02,0,0.158554481,1
45356,68245.71,132696.7813,0.08,1,0.19650913,0
45357,63724.01,78738.85491,-0.07,0,0.020692877,1
45358,66074.04,53059.8869,0.04,0,0.08085997,1
45359,66823.18,74261.93284,0.01,0,0.071091991,1
45360,68124.2,19872.89743,0.02,0,0.099002892,1
45361,68313.28,38404.66835,0,1,0.082379701,1
45362,68955.88,75292.82573,0.01,1,0.010406075,1
45363,72078.1,68783.54669,0.05,1,0.131097996,0
45364,71452,52659.71165,-0.01,0,0.081392934,1
45365,73072.4,71757.62875,0.02,1,0.093518746,0
45366,71388.94,103334.0355,-0.02,0,0.047923352,0
45367,69499.84,55926.95336,-0.03,0,0.01736939,0
45368,65300.64,49742.21589,-0.06,0,-0.053008387,1
45369,68393.47,55691.08088,0.05,0,-0.051119966,0
45370,67610,101005.3249,-0.01,0,-0.053770363,0
45371,61937.41,90420.58592,-0.08,0,-0.152382979,1
45372,67840.51,53357.48002,0.1,0,-0.049705599,0
45373,65501.28,51482.37821,-0.03,0,-0.05753337,0
45374,63796.64,26410.11409,-0.03,0,-0.023031934,1
45375,63990.02,31395.78015,0,0,-0.064384071,1
45376,67210,53431.14486,0.05,0,-0.005916285,1
45377,69880,38934.38417,0.04,0,0.128235746,1
45378,69987.99,49119.35685,0,0,0.031654833,0
45379,69469.99,35439.03239,-0.01,0,0.060589808,1
45380,70780.6,25445.08353,0.02,0,0.109472223,0
45381,69850.53,13644.61142,-0.01,0,0.09158475,0
45382,69582.17,19396.34433,0,0,0.035294897,1
45383,71280,41445.32039,0.02,0,0.020034345,0
45384,69649.81,71799.82793,-0.02,0,-0.004831972,0
45385,65463.99,39887.21778,-0.06,0,-0.057665188,1
45386,65963.27,41510.48453,0.01,0,-0.068060033,1
45387,68487.8,37915.23073,0.04,0,-0.019509229,0
45388,67820.63,20134.28919,-0.01,0,-0.025315968,1
45389,68896,21534.74433,0.02,0,-0.033445567,1
45390,69360.38,45723.87624,0.01,0,-0.004155503,1
45391,71620,39293.90242,0.03,0,0.094036584,0
45392,69146,42006.02377,-0.03,0,0.048250034,1
45393,70631.08,31917.25595,0.02,0,0.031294333,0
45394,70006.22,56072.86229,-0.01,0,0.032226035,0
45395,67116.52,71395.22019,-0.04,0,-0.025828495,0
45396,63924.52,61599.17818,-0.05,0,-0.078371255,1
45397,65661.85,52389.53069,0.03,0,-0.083191148,0
45398,63419.99,53435.29331,-0.03,0,-0.08281043,1
45399,63793.4,50610.54509,0.01,0,-0.096808374,0
45400,61277.38,43601.60918,-0.04,0,-0.124686635,1
45401,63470.09,69774.30271,0.04,0,-0.054329843,1
45402,63818.01,23137.42975,0.01,0,-0.001666184,1
45403,64940.58,19316.42152,0.02,0,-0.010984613,0
45404,64941.15,31397.99371,0,0,0.023985497,1
45405,66819.32,22599.90004,0.03,0,0.04743312,0
45406,66414,33595.69637,-0.01,0,0.083825712,0
45407,64289.58,31341.46338,-0.03,0,0.012911436,1
45408,64498.33,27085.19346,0,0,0.010660314,0
45409,63770,20933.06052,-0.01,0,-0.018025401,0
45410,63461.98,16949.20005,0,0,-0.022777084,0
45411,63118.62,28150.22947,-0.01,0,-0.055383682,1
45412,63866,54947.65535,0.01,0,-0.038365405,0
45413,60672.01,81166.46823,-0.05,0,-0.056269927,0
45414,58364.97,47583.81961,-0.04,0,-0.095093315,1
45415,59060.6,43628.40143,0.01,0,-0.073849773,1
45416,62882.01,24368.69282,0.06,0,-0.009138858,1
45417,63892.03,18526.75029,0.02,0,0.012253278,1
45418,64012,34674.91949,0,0,0.002286036,0
45419,63165.18,25598.79472,-0.01,0,0.041092589,0
45420,62312.07,26121.19004,-0.01,0,0.067627894,0
45421,61193.03,30660.8061,-0.02,0,0.036105796,1
45422,63074,36529.34025,0.03,0,0.003053178,0
45423,60799.99,13374.56936,-0.04,0,-0.048394768,0
45424,60825.99,12753.13236,0,0,-0.049772074,1
45425,61484,32733.41839,0.01,0,-0.026615613,1
45426,62940.09,29088.72041,0.02,0,0.010078625,0
45427,61577.49,43559.74719,-0.02,0,0.006282742,1
45428,66206.51,31106.3671,0.08,0,0.049664045,0
45429,65235.21,26292.23409,-0.01,0,0.072947709,1
45430,67024,14441.25774,0.03,0,0.101897396,0
45431,66915.2,18025.30409,0,0,0.088335177,0
45432,66274,50816.7011,-0.01,0,0.052969578,1
45433,71446.62,49607.4336,0.08,0,0.160271716,0
45434,70148.34,27673.18026,-0.02,0,0.059538405,0
45435,69166.62,40513.17374,-0.01,0,0.060265154,0
45436,67969.66,28095.83664,-0.02,0,0.014109274,1
45437,68549.99,12130.39418,0.01,0,0.024430772,1
45438,69290.56,11872.11797,0.01,0,0.045516492,0
45439,68507.67,23136.92737,-0.01,0,-0.041134906,1
45440,69436.43,32622.97042,0.01,0,-0.010148636,0
45441,68398.4,23159.83149,-0.01,0,-0.011106803,0
45442,67652.41,28478.2184,-0.01,0,-0.004667524,1
45443,68352.17,26690.32184,0.01,0,-0.002885777,0
45444,67540.01,8837.66133,-0.01,0,-0.025263903,1
45445,67766.84,15426.32529,0,0,-0.010813826,0
45446,67765.62,29633.374,0,0,-0.024062441,1
45447,68809.89,29619.78489,0.02,0,0.006016076,1
45448,70537.83,28703.18082,0.03,0,0.042650661,1
45449,71108,21842.00449,0.01,0,0.040318105,0
45450,70799.06,35598.45045,0,0,0.04825362,0
45451,69355.6,9773.82967,-0.02,0,0.023444505,0
45452,69310.46,9890.56709,0,0,0.022796811,1
45453,69648.15,17122.66941,0,0,0.01218226,0
45454,69540,41436.01588,0,0,-0.014146026,0
45455,67314.23,37175.32356,-0.03,0,-0.053352225,1
45456,68263.98,29079.55571,0.01,0,-0.03580669,0
45457,66773.01,28408.18797,-0.02,0,-0.037236935,0
45458,66043.99,11451.80242,-0.01,0,-0.047128096,1
45459,66228.25,9392.52223,0,0,-0.049102525,1
45460,66676.86,27386.16851,0.01,0,-0.041172563,0
45461,66504.33,42350.10244,0,0,-0.012031631,0
45462,65175.32,20060.79576,-0.02,0,-0.045245824,0
45463,64974.37,24265.29031,0,0,-0.026936632,0
45464,64869.99,25993.56442,0,0,-0.017776031,0
45465,64143.56,7308.95542,-0.01,0,-0.031477353,1
45466,64262.01,8224.45447,0,0,-0.036217212,0
45467,63210.01,52161.35414,-0.02,0,-0.049535421,0
45468,60293.3,31189.24361,-0.05,0,-0.074905961,1
45469,61806.01,22485.66463,0.03,0,-0.048763228,0
45470,60864.98,18344.28631,-0.02,0,-0.061739026,1
45471,61706.46,24821.19255,0.01,0,-0.037994461,0
45472,60427.84,11509.55904,-0.02,0,-0.059664645,1
45473,60986.68,17326.30136,0.01,0,-0.035173701,1
45474,62772.01,24547.10538,0.03,0,0.04111087,1
45475,62900,18573.11875,0,0,0.017700382,0
45476,62135.46,32160.11127,-0.01,0,0.020873744,0
45477,60208.57,54568.77276,-0.03,0,-0.024274444,0
45478,57050.02,81348.24756,-0.05,0,-0.055898407,0
45479,56628.79,21651.31558,-0.01,0,-0.071456423,1
45480,58230.13,19118.93918,0.03,0,-0.072355179,0
45481,55857.81,48090.2049,-0.04,0,-0.111958506,1
45482,56714.61,27732.20788,0.02,0,-0.087242454,1
45483,58050,24951.73799,0.02,0,-0.035851541,0
45484,57725.85,29761.05735,-0.01,0,0.011846271,0
45485,57339.89,23652.4569,-0.01,0,0.012557217,1
45486,57889.09,15357.74519,0.01,0,-0.005856762,1
45487,59204.01,21178.33907,0.02,0,0.059905678,1
45488,60797.91,38690.9782,0.03,0,0.071997321,1
45489,64724.06,42530.52915,0.06,0,0.114970887,1
45490,65044,29567.52954,0,0,0.126774227,0
45491,64087.99,22568.7225,-0.01,0,0.11768596,0
45492,63987.92,35634.72739,0,0,0.105353703,1
45493,66660.01,14386.92434,0.04,0,0.125937415,1
45494,67139.97,21819.11191,0.01,0,0.104313783,1
45495,68165.35,21451.04303,0.02,0,0.053168636,0
45496,67532,31406.15316,-0.01,0,0.03825103,0
45497,65936,23082.56277,-0.02,0,0.028835512,0
45498,65376.01,35126.42934,-0.01,0,0.021693001,1
45499,65799.95,24244.36023,0.01,0,-0.012902188,1
45500,67908,31710.21921,0.03,0,0.011439237,0
45501,67896.49,10868.69394,0,0,-0.003944233,1
45502,68249.88,36467.29633,0.01,0,0.01063022,0
45503,66784.68,23132.25441,-0.02,0,0.012871269,0
45504,66188,22625.43905,-0.01,0,0.012420305,0
45505,64628.01,35542.26854,-0.02,0,-0.017810652,1
45506,65354.02,38820.42937,0.01,0,-0.037609413,0
45507,61498.34,28034.71567,-0.06,0,-0.094233885,0
45508,60697.99,31616.52003,-0.01,0,-0.110650597,0
45509,58161,162065.5919,-0.04,0,-0.12912662,0
45510,54018.82,55884.77676,-0.07,0,-0.183857799,1
45511,56022,44269.37684,0.04,0,-0.133162231,0
45512,55133.76,48349.52949,-0.02,0,-0.156383035,1
45513,61686,30972.48017,0.12,0,0.003051464,0
45514,60837.99,9995.20621,-0.01,0,0.002306501,1
45515,60923.51,19189.84512,0,0,0.047497636,0
45516,58712.59,37009.91743,-0.04,0,0.086891383,1
45517,59346.64,27858.95851,0.01,0,0.059345257,1
45518,60587.16,28422.76326,0.02,0,0.098912173,0
45519,58683.39,37686.17622,-0.03,0,-0.048675712,0
45520,57541.05,27610.84344,-0.02,0,-0.054192126,1
45521,58874.59,7721.72931,0.02,0,-0.033631024,1
45522,59491.99,13634.85717,0.01,0,0.013274836,0
45523,58427.35,22809.31251,-0.02,0,-0.015490178,1
45524,59438.5,31477.44548,0.02,0,-0.018958802,0
45525,59013.8,27983.6422,-0.01,0,0.005630384,1
45526,61156.03,21241.20588,0.04,0,0.062824366,0
45527,60375.83,38118.07089,-0.01,0,0.025498946,1
45528,64037.24,15857.15616,0.06,0,0.076401042,1
45529,64157.02,12305.47977,0,0,0.098064862,1
45530,64219.99,19470.05276,0,0,0.080444325,0
45531,62834,35135.94178,-0.02,0,0.064734011,0
45532,59415,36868.54275,-0.05,0,-0.028468656,0
45533,59034.9,27020.90743,-0.01,0,-0.022209715,1
45534,59359,28519.32195,0.01,0,-0.073054991,0
45535,59123.99,8798.409,0,0,-0.078448625,0
45536,58974,20705.15741,0,0,-0.081687805,0
45537,57301.77,22895.01461,-0.03,0,-0.088045167,1
45538,59132.12,22828.18447,0.03,0,-0.004761087,0
45539,57487.74,35560.82146,-0.03,0,-0.026207548,1
45540,57970.9,27806.91413,0.01,0,-0.023384828,0
45541,56180,54447.76826,-0.03,0,-0.049793493,0
45542,53962.97,16694.04774,-0.04,0,-0.084970156,1
45543,54160.86,16274.14779,0,0,-0.05481349,1
45544,54869.95,32384.51737,0.01,0,-0.072078762,1
45545,57042.01,23626.78126,0.04,0,-0.007753479,1
45546,57635.99,33026.56757,0.01,0,-0.005777209,0
45547,57338,31074.40631,-0.01,0,0.020612318,1
45548,58132.31,29825.23333,0.01,0,0.077262982,1
45549,60497.99,12137.90901,0.04,0,0.117005712,0
45550,59993.02,13757.92361,-0.01,0,0.093367499,0
45551,59132,26477.5642,-0.01,0,0.036639487,0
45552,58213.99,33116.25878,-0.02,0,0.010028456,1
45553,60313.99,36087.02469,0.04,0,0.051902578,1
45554,61759.98,34332.52608,0.02,0,0.062403679,1
45555,62948,25466.37794,0.02,0,0.040497379,1
45556,63201.05,8375.34608,0,0,0.053473387,1
45557,63348.97,14242.19892,0,0,0.071314517,1
45558,63578.76,24078.05287,0,0,0.092156026,0
45559,63339.99,23185.04759,0,0,0.050170781,1
45560,64262.7,17813.11168,0.01,0,0.040523329,0
45561,63152.01,28373.30593,-0.02,0,0.003240929,1
